Event Name,Time,Distinct ID,City,Country,Operating System,Duration
splash_to_Dashboard,1682954863.009,644e2a167e630310bbfb1d97::6CA1C926-91E9-4D6A-9A1B-1BACF0E21F6E,Delhi,IN,iOS,25.549
splash_to_Dashboard,1682954089.812,640db9d1674dacfa2687018b::D989DA59-DDD8-43E9-8B9B-519C5F7381B7,Chandigarh,IN,iOS,5.076
splash_to_Dashboard,1682948384.338,640db9d1674dacfa2687018b::D989DA59-DDD8-43E9-8B9B-519C5F7381B7,Chandigarh,IN,iOS,17.796
splash_to_Dashboard,1682948228.835,640db9d1674dacfa2687018b::D989DA59-DDD8-43E9-8B9B-519C5F7381B7,Chandigarh,IN,iOS,9.954
splash_to_Dashboard,1682943417.288,6401eed49f741c4433c564ef::3BFBAC82-0C76-4445-B300-F8EE8E28626A,Gurgaon,IN,iOS,4.322
splash_to_Dashboard,1682943339.871,644671a510a89e1ddbf673d1::5783BAD0-00B8-4DE1-B7A9-8AAE218E106D,Delhi,IN,iOS,5.444
splash_to_Dashboard,1682940048.204,640db9d1674dacfa2687018b::D989DA59-DDD8-43E9-8B9B-519C5F7381B7,Chandigarh,IN,iOS,9.847
splash_to_Dashboard,1682939518.533,640db9d1674dacfa2687018b::D989DA59-DDD8-43E9-8B9B-519C5F7381B7,Ludhiana,IN,iOS,5.344
splash_to_Dashboard,1682937641.727,642432f1bbbcd43aa744d7bd::1A7C57CF-BC33-47C8-A2E4-166255D8D51C,Una,IN,iOS,10.647
splash_to_Dashboard,1682937114.34,6426bc59041f1d8f6eb0a87f::C25388FA-9283-4AAD-9070-C3D20E7CAD9E,Delhi,IN,iOS,3.209
splash_to_Dashboard,1682936903.663,6426bc59041f1d8f6eb0a87f::C25388FA-9283-4AAD-9070-C3D20E7CAD9E,Delhi,IN,iOS,12299.885
splash_to_Dashboard,1682935979.587,640db9d1674dacfa2687018b::D989DA59-DDD8-43E9-8B9B-519C5F7381B7,Ludhiana,IN,iOS,8.76
splash_to_Dashboard,1682935413.221,644aa172bdac9e10a66fa0c5::6800AA8C-0635-40E7-8402-2516B4A472B4,Delhi,IN,iOS,7.957
splash_to_Dashboard,1682924013.624,640db9d1674dacfa2687018b::D989DA59-DDD8-43E9-8B9B-519C5F7381B7,Delhi,IN,iOS,5.323
splash_to_Dashboard,1682922591.789,640db9d1674dacfa2687018b::D989DA59-DDD8-43E9-8B9B-519C5F7381B7,Delhi,IN,iOS,4.83
splash_to_Dashboard,1682921250.068,640db9d1674dacfa2687018b::D989DA59-DDD8-43E9-8B9B-519C5F7381B7,Delhi,IN,iOS,5.257
splash_to_Dashboard,1682919601.711,6426cbc5041f1d8f6eb2d270::72DB0F8E-D812-45FF-93ED-E09FAA3C3F12,Delhi,IN,iOS,3.938
splash_to_Dashboard,1682918631.016,641f1bd0674dacfa26bc2c11::6B91AF8D-20EE-401D-BC5A-6EA52230A035,Delhi,IN,iOS,6.944
splash_to_Dashboard,1682913795.379,640db9d1674dacfa2687018b::D989DA59-DDD8-43E9-8B9B-519C5F7381B7,Delhi,IN,iOS,19.54
splash_to_Dashboard,1682908639.681,640db9d1674dacfa2687018b::D989DA59-DDD8-43E9-8B9B-519C5F7381B7,Delhi,IN,iOS,4.41
splash_to_Dashboard,1682907486.266,640db9d1674dacfa2687018b::D989DA59-DDD8-43E9-8B9B-519C5F7381B7,Ludhiana,IN,iOS,20.395
splash_to_Dashboard,1682906001.688,64425593bb62e310a96c76b6::FCE50781-1520-4013-B487-5A0551D96830,Delhi,IN,iOS,3.281
splash_to_Dashboard,1682904593.162,640db9d1674dacfa2687018b::D989DA59-DDD8-43E9-8B9B-519C5F7381B7,Delhi,IN,iOS,4.949
splash_to_Dashboard,1682901822.757,641f1bd0674dacfa26bc2c11::6B91AF8D-20EE-401D-BC5A-6EA52230A035,Delhi,IN,iOS,679.907
